"A","x1","x2","x3","x4","x5","Y"
2,0.504253351129591,0.315879072528332,-0.502731879241765,-0.802033871412277,0.37767008272931,-0.570834239803397
1,-0.898970530368388,0.428723813034594,-0.867308074142784,0.467772204894572,-0.958739918656647,-0.370316819498256
2,0.675928667187691,-0.653005252126604,-0.805947172921151,-0.963684828486294,-0.198002357035875,-0.920997766139617
1,0.582350021228194,0.578459129668772,0.438743496313691,-0.541320812888443,0.0914791948162019,0.474883285270951
1,-0.415880762971938,-0.0204158313572407,0.602364327758551,0.981252961792052,0.605984151363373,-0.476151710124765
2,0.0160605688579381,-0.586256230715662,0.921711314469576,-0.469725213013589,-0.670995534397662,0.149890586606579
1,0.757738094776869,0.50843591382727,0.992011150345206,0.157328054308891,-0.733718105591834,1.64840705019735
2,0.954870671033859,-0.0856176093220711,0.339155845344067,0.562005998566747,-0.397816719021648,0.0652502436481799
1,0.0504781845957041,-0.78015542961657,0.74195380974561,-0.325328106991947,0.7183229313232,0.597816107505181
1,-0.127110328059644,-0.259345448110253,0.575561404693872,-0.263876403681934,-0.800246835220605,1.2359703183702
1,0.809649786446244,-0.73666709754616,0.539130855817348,-0.412791717331856,0.95692556258291,0.0914975332302705
2,0.98269260302186,0.77882166299969,0.0547223328612745,0.861676609143615,0.877305828500539,4.04231103273237
3,-0.163661131635308,0.0200983914546669,-0.693296265788376,0.356820425484329,0.643459350802004,2.44834952214897
3,0.673650012817234,-0.98698506038636,-0.85098940320313,0.336425915360451,0.697728592436761,2.45118234190654
1,-0.880051660351455,0.770807989407331,-0.45430421596393,0.55974531499669,0.441826951690018,1.4090249333469
3,-0.181069816928357,0.188238352537155,0.465187051333487,-0.474692195188254,0.743789125233889,0.38912956976352
3,0.661807933822274,-0.730665361508727,0.850447065662593,-0.289208339061588,0.785615987610072,-0.197743357051436
2,-0.910045688971877,0.686556750908494,-0.765808396507055,-0.00606343476101756,0.282736121676862,1.00861100736243
2,0.792824760079384,0.438948964700103,0.270443859975785,0.446970679331571,-0.438005873467773,1.25242408076847
2,0.539045062381774,0.618847851641476,0.26864441530779,0.763737373054028,-0.105627513024956,-0.075385783026743
2,-0.98151572747156,-0.770895763766021,-0.668834806419909,0.298722825478762,-0.101737668272108,0.757589196778903
3,-0.950222686864436,-0.661266985815018,-0.0592047492973506,-0.566988884937018,-0.83878008229658,-0.690752376687942
2,-0.951456443872303,-0.709696527104825,0.785803475417197,-0.368406848050654,-0.195457653142512,1.62441696667959
2,0.516342335846275,0.0627094232477248,-0.170804566703737,0.133543761447072,0.530049937777221,1.35687198487646
1,0.082001103553921,0.0323573709465563,0.077545674983412,-0.250436682254076,-0.819471798371524,-2.00711629278023
3,0.256824268959463,-0.925795237533748,0.454198529012501,0.487814518623054,-0.550053500570357,1.53621151322636
2,-0.899838333018124,-0.977625489700586,0.526860556565225,-0.943955415394157,0.891506889369339,-0.324796304966788
2,-0.44393298169598,-0.526338537223637,0.891109921038151,0.894055233802646,-0.0158164701424539,1.41008005112792
3,0.365231061819941,0.965727020986378,-0.848067401908338,0.257731110788882,-0.468011150602251,-0.0817502583240599
1,-0.610880629625171,-0.0432740547694266,0.436366843990982,0.604479469824582,-0.783890801016241,-1.21494523170016
3,0.217389314901084,0.441904776729643,-0.929120329208672,0.922026399988681,0.369083709549159,3.17031053882588
3,0.714417386334389,0.311086936853826,-0.151733561418951,0.0439943973906338,0.580719241406769,1.39829125132089
1,-0.214582544751465,-0.419747796840966,-0.640539795625955,-0.584913632832468,-0.0836635041050613,0.00326950185578095
3,0.209114734083414,0.565302146133035,-0.54440984595567,-0.27826957218349,-0.570294970180839,0.706919005431449
1,0.344758750405163,-0.783250033855438,0.455877935979515,-0.606033932417631,-0.948136177845299,-1.41969071443973
3,0.532958242110908,-0.380036026705056,0.841445345431566,-0.798826138023287,0.769956531468779,-0.416584753860335
3,-0.518508634995669,0.985229594167322,-0.384830162860453,0.909463004674762,0.999952583573759,1.07431470062012
2,0.896037496160716,-0.370247311890125,0.648385962005705,0.805508328601718,-0.925645693670958,0.597014133046233
1,-0.00961344270035625,0.625658750534058,-0.704122385010123,-0.512643008027226,-0.530090690590441,1.99004187340535
3,0.581031000707299,-0.0991358212195337,0.158968390896916,0.910068036522716,0.519434019457549,-0.501790765149151
1,0.974873414728791,0.28106140345335,0.21674992563203,0.242709189653397,-0.376630149316043,1.54460674265129
3,-0.0597956199198961,0.693533949088305,0.575997970532626,0.700677120592445,-0.163940995000303,0.959903929630786
2,-0.334397005382925,-0.358641053084284,-0.850065740291029,-0.480722039937973,0.111182217020541,0.614704929235364
3,-0.976760261226445,-0.370955956168473,-0.297059843316674,0.893091859761626,-0.00349182030186057,-1.6065112213363
2,0.49996837740764,-0.158352233469486,0.44988322770223,-0.340696535073221,0.227293635252863,0.448089357859029
3,-0.646831527352333,-0.0919182822108269,0.694531798362732,-0.398091896437109,-0.216492687817663,0.54938934865501
3,0.710778302978724,-0.363480163738132,-0.293143203016371,0.907721876166761,-0.489411794114858,0.325440306241294
2,-0.2158233653754,0.00242877937853336,0.483734316192567,-0.192797769792378,-0.210290881805122,-0.105153070585518
1,0.0476403762586415,-0.556386559270322,-0.958837780170143,0.469075355678797,0.378559943754226,1.26357164299673
1,0.017564442474395,-0.0852841334417462,-0.23603015113622,-0.551559985615313,0.818714855238795,-0.394082140308229
2,-0.813304183073342,0.884118761401623,-0.285541378427297,-0.728302517905831,0.298657613340765,1.8810822967502
1,0.15932254306972,0.852376194670796,-0.766909232363105,0.0438045165501535,0.765203641727567,-0.00625203027096755
2,-0.0860606697387993,0.365764358080924,-0.673550406470895,-0.833424386102706,0.956126414239407,-0.470921502587309
2,0.539015284273773,-0.745430994778872,0.859735718462616,-0.895316889509559,0.62183700921014,-1.22361793725634
1,0.457402511034161,0.859167865011841,-0.0257587051019073,-0.395022165495902,-0.980807640124112,-1.35689789988205
1,0.369445990305394,-0.323355691507459,-0.00185188185423613,0.155313891824335,-0.266741006169468,-0.813843043459948
3,-0.185474016703665,0.284280824009329,0.00056581012904644,0.490197282284498,0.362305681686848,2.14022200408367
3,0.783879027701914,0.950735982973129,-0.252557039260864,-0.48833581386134,-0.1553238267079,-0.439024312524753
3,0.927401532884687,-0.452943078707904,0.532483676448464,0.605643288232386,-0.687547531444579,0.672171246639409
1,-0.0294635789468884,0.0658840946853161,0.989631226286292,-0.362153850961477,0.768733595963567,0.0635621080498361
1,-0.228566751349717,0.100692155770957,0.00655401637777686,0.602348306681961,-0.7443783194758,0.868637295237081
2,0.643557779490948,0.301048058085144,-0.534228902310133,-0.337260108441114,0.066889057867229,0.476283394631857
1,0.0307520525529981,-0.636861783452332,0.455940195824951,0.622279351577163,-0.0904308729805052,0.856305023019371
1,0.253056786488742,-0.832529386505485,-0.844247753266245,-0.355102191213518,0.725164036266506,0.740749492692794
1,0.189219740685076,0.413206132128835,-0.816618077456951,-0.062066565733403,0.310241969302297,-0.502720192241507
3,0.768501987215132,-0.340406702365726,0.232951120473444,0.0627623675391078,-0.86537151876837,0.463873125280965
1,0.802415400277823,0.820923851337284,-0.869700561277568,-0.973237741738558,0.574111382476985,3.28224375563864
2,0.263578965328634,0.175571360625327,0.700795703101903,0.233373085036874,-0.578561145346612,2.00973711502148
1,0.725123253650963,-0.820153031032532,-0.803228817414492,-0.652982436586171,-0.114730950910598,0.810965602433501
3,-0.438906109891832,-0.290225584059954,-0.814787640236318,0.98912087501958,0.425777290016413,1.66103730572163
2,0.610895310528576,0.51446690550074,-0.921071300748736,-0.196078330278397,0.0395701928064227,1.93402652290228
3,-0.328910316806287,0.965864060912281,-0.0736835724674165,-0.444427746348083,-0.800376620143652,-1.85038984490303
1,0.334966103546321,0.101550005376339,-0.75672754412517,0.747492316644639,-0.697275980375707,0.314758619686554
2,0.258364716544747,0.894170540384948,-0.219270469155163,0.627988830208778,0.185484634246677,0.304529914748654
2,-0.300574885681272,-0.653154849074781,-0.526461703237146,-0.290711996145546,-0.0360316759906709,-0.0260988008179036
1,0.862811711151153,-0.312031569890678,0.498054013587534,0.456702024210244,-0.672183112706989,1.62158529395709
2,0.435820032376796,-0.212203270290047,-0.190223675221205,0.282992010004818,-0.0659578843042254,0.794913344975421
1,-0.00968123599886894,0.781999360769987,0.579760674852878,-0.103628331795335,-0.347218482289463,2.1933638295367
1,-0.859422071371228,-0.315923168789595,0.159046920016408,-0.0395208019763231,0.120039861183614,-0.887643990616731
1,-0.230612529441714,0.401584026869386,-0.811589631717652,0.305533428210765,-0.848384351469576,0.84724096503467
1,0.345801694318652,-0.850897847674787,-0.185469165444374,0.682348776608706,0.68152621993795,1.14086476757929
1,-0.77339673647657,0.233995034359396,0.694527584593743,0.191444336436689,-0.395563433412462,-2.34960254157046
2,-0.543644777033478,0.573633742984384,0.633240722585469,-0.083849789109081,-0.520207234658301,-0.486379242425648
2,0.719194935634732,0.756266996264458,0.431466313079,0.91265157982707,0.582468521781266,1.85407791337634
1,0.30802122829482,0.109058050904423,0.565226693637669,0.223597727715969,0.0578803848475218,-0.318705867641929
1,-0.920423281844705,0.636679299641401,-0.12389978999272,0.478084928356111,-0.485586548224092,0.158090642110401
1,0.77433000318706,-0.736928357277066,0.72476107859984,-0.558525050524622,-0.521361804567277,1.31338847272428
2,0.561285286676139,-0.889569400809705,-0.999863035045564,-0.350155941210687,-0.380879654083401,2.07697754534075
2,-0.988368409220129,-0.672496987041086,0.690917875152081,0.141571446787566,-0.4083765828982,-0.19722140928801
1,0.0697677312418818,-0.27157441014424,-0.721526585053653,0.438055383041501,0.903572790790349,-0.278095766291593
1,0.124222286976874,-0.728976066689938,0.694486554246396,-0.191087195184082,-0.189356562215835,-0.927060627329276
2,-0.00995188672095537,0.282993657980114,-0.898367911577225,-0.679391450248659,0.945336334872991,1.70301021697369
3,-0.532512988429517,-0.384098480455577,0.070917809382081,0.00792707409709692,-0.79585786210373,-0.00813643799230024
3,-0.133514903951436,-0.751427261624485,0.719918111804873,0.00511921476572752,0.398212346248329,3.05609271527261
3,0.763948659878224,-0.757760047912598,0.310548414941877,0.776757759507746,0.150190800894052,1.71717785961293
1,-0.397567856125534,-0.046556705608964,-0.0955203296616673,-0.806277746800333,-0.354692234657705,-0.103787137094085
3,0.0583211174234748,-0.129916550125927,0.314432073850185,-0.0775263351388276,0.452937742229551,-0.500212646955822
1,0.887705478351563,-0.281736413482577,-0.655707103665918,0.526410485617816,0.336506198626012,2.42418645545196
2,0.430104238912463,-0.298814249690622,-0.397876487579197,-0.490418037865311,-0.766713817603886,-0.46029938164454
2,0.411929175257683,-0.858563659712672,-0.0208068517968059,0.477302177343518,-0.108263108413666,2.33378417838703
3,-0.82517364481464,-0.126570268068463,-0.948114962782711,0.173687160480767,-0.00217460142448545,1.85858046165494
3,0.138591727707535,0.665805984754115,-0.0893645687028766,-0.53146814275533,-0.186328972689807,0.532746870172024
2,-0.049326769541949,-0.80521274311468,0.854712667409331,-0.331734824925661,-0.899802393745631,-0.942381792723937
2,0.24185888376087,-0.942450108006597,-0.569114761892706,0.379154478665441,-0.856356142554432,-0.00758226691714764
2,-0.679834743030369,-0.199795665685087,0.138742149807513,0.00107746152207255,0.571324273012578,-0.169847756467357
1,0.310168103780597,0.316930704750121,-0.691209914162755,0.140678329858929,-0.772980523295701,-0.948193136752213
3,-0.944236828945577,0.13966597430408,0.834094600286335,-0.618026318494231,-0.521041965577751,1.52335832438252
1,-0.939054206479341,0.0837127449922264,0.644102958962321,0.485566598363221,-0.435401499271393,-0.110938230161384
3,-0.424378190655261,0.225182701367885,0.814163631293923,0.0714185414835811,0.234562496189028,1.03237277966567
1,0.163676187861711,-0.456755487713963,0.964436969719827,-0.144386908970773,0.272900799755007,1.37441275337277
3,0.36550334142521,-0.382569066248834,0.259919418953359,0.439220528583974,-0.311161195393652,0.248065994726155
1,-0.314129730686545,-0.19799121748656,0.257788482587785,-0.013768692035228,-0.915588344447315,-0.751109398579821
2,0.00893004657700658,-0.761594790033996,0.905702022835612,0.841367630753666,-0.375840504653752,-0.0456710768789433
2,0.508090064395219,0.654166678432375,0.0794449229724705,-0.737001266330481,-0.00516441697254777,1.0884304931147
2,-0.578290843870491,-0.219664819538593,0.29019196331501,-0.0968787595629692,0.549296359997243,-0.215132420729408
2,-0.777503773570061,-0.983959722798318,-0.135876290500164,0.334618804510683,0.959699350874871,3.0027621269099
3,0.411183287855238,0.948264178354293,0.820780595298856,-0.707596622873098,-0.545644764322788,-1.03028590652108
1,-0.155477937776595,-0.839442786760628,0.311393812764436,-0.371899420861155,-0.670984185766429,-0.0594697543795769
1,-0.863011896144599,0.68434053612873,0.966639834921807,-0.0052008661441505,-0.354722626972944,-0.452501968867825
2,-0.96894518006593,-0.000119360629469156,0.428647456690669,-0.821060942020267,-0.296909979078919,0.38595743367905
3,-0.683163838461041,-0.215682349633425,-0.50264537660405,-0.312155961524695,0.783327480778098,0.289645106107762
3,-0.568519821856171,0.00207456666976213,0.904292544350028,-0.925537997391075,-0.697788959369063,0.56674356879987
2,0.296136759221554,0.67605299083516,0.106111931148916,-0.813390812836587,-0.70880678249523,0.56443991306306
1,0.279552159830928,-0.406564116477966,-0.20585031574592,0.782100703101605,-0.825198790989816,0.199835741643199
3,0.0831995662301779,0.00183641212061048,-0.484104848001152,0.351726842578501,-0.963826787658036,-1.59490391942631
3,0.869483112823218,0.0675315968692303,-0.647490875329822,-0.754166790284216,0.749514583963901,1.69093208008811
